mdRelativePath,articleTitle,articleUrl,relationIndex,relationLabel,relationUrl,decodedUrl,extension,isOcrSupportedExtension,resolveStatus,resolveMethod,resolutionStage,resolutionConfidence,candidateCount,candidatePaths,resolvedRelativePath,sourceBytes,error
研究發展處_content_修平學校財團法人修平科技大學 第十八屆(2021)產業管理創_3852.md,修平學校財團法人修平科技大學 第十八屆(2021)產業管理創新研討會 「徵文」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3852,4,超連結（檔案）,files/202104292246412021產業管理創新研討會排版說明.pdf,files/202104292246412021產業管理創新研討會排版說明.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_修平學校財團法人修平科技大學 第十八屆(2021)產業管理創_3852.md,修平學校財團法人修平科技大學 第十八屆(2021)產業管理創新研討會 「徵文」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3852,5,超連結（檔案）,files/202104292246412021產業管理創新研討會投稿基本資料表.pdf,files/202104292246412021產業管理創新研討會投稿基本資料表.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_修平學校財團法人修平科技大學「農業技術講座-首部曲 」_1731.md,修平學校財團法人修平科技大學「農業技術講座-首部曲 」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=1731,1,超連結（檔案）,files/20180530080954修平交通資訊.pdf,files/20180530080954修平交通資訊.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_修平學校財團法人修平科技大學「農業技術講座-首部曲 」_1731.md,修平學校財團法人修平科技大學「農業技術講座-首部曲 」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=1731,2,超連結（檔案）,files/20180530080954農業技術講座-首部曲.pdf,files/20180530080954農業技術講座-首部曲.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_修平學校財團法人修平科技大學「農業技術講座-首部曲 」_1731.md,修平學校財團法人修平科技大學「農業技術講座-首部曲 」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=1731,3,超連結（檔案）,files/20180530080954修平交通資訊.pdf,files/20180530080954修平交通資訊.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_兼任研究助理相關法規_627.md,兼任研究助理相關法規,- **文章簡介**:,3,超連結（網站）,http://www.yzu.edu.tw/admin/rd/files/%E5%85%BC%E4%BB%BB%E5%8A%A9%E7%90%86/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%AD%B8%E7%94%9F%E5%85%BC%E4%BB%BB%E7%A0%94%E7%A9%B6%E5%8A%A9%E7%90%86%E7%AE%A1%E7%90%86%E8%A6%81%E9%BB%9E(104-4%E8%A1%8C%E6%94%BF%E6%9C%83%E8%AD%B0%E9%80%9A%E9%81%8E)-1040923.pdf,http://www.yzu.edu.tw/admin/rd/files/兼任助理/元智大學學生兼任研究助理管理要點(104-4行政會議通過)-1040923.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市立美術館 「111年實習生召募」_4582.md,桃園市立美術館 「111年實習生召募」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4582,2,超連結（檔案）,files/20220513154910380330400E_1110002020_ATTACH1.docx,files/20220513154910380330400E_1110002020_ATTACH1.docx,.docx,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市立美術館 「111年實習生召募」_4582.md,桃園市立美術館 「111年實習生召募」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4582,3,超連結（檔案）,files/20220513154910380330400E_1110002020_ATTACH2.pdf,files/20220513154910380330400E_1110002020_ATTACH2.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市立美術館 「111年實習生召募」_4582.md,桃園市立美術館 「111年實習生召募」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4582,4,超連結（檔案）,files/20220513154910380330400E_1110002020_ATTACH3.jpg,files/20220513154910380330400E_1110002020_ATTACH3.jpg,.jpg,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市立美術館 「桃園市立美術館學生實習作業要點」及相關文宣_3890.md,桃園市立美術館 「桃園市立美術館學生實習作業要點」及相關文宣資料,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3890,3,超連結（檔案）,files/20210512160735380330400E_1100001658_ATTACH1.pdf,files/20210512160735380330400E_1100001658_ATTACH1.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市立美術館 「桃園市立美術館學生實習作業要點」及相關文宣_3890.md,桃園市立美術館 「桃園市立美術館學生實習作業要點」及相關文宣資料,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3890,4,超連結（檔案）,files/20210512160735380330400E_1100001658_ATTACH2.docx,files/20210512160735380330400E_1100001658_ATTACH2.docx,.docx,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市立美術館 「桃園市立美術館學生實習作業要點」及相關文宣_3890.md,桃園市立美術館 「桃園市立美術館學生實習作業要點」及相關文宣資料,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3890,5,超連結（檔案）,files/20210512160735380330400E_1100001658_ATTACH3.jpg,files/20210512160735380330400E_1100001658_ATTACH3.jpg,.jpg,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市社會教育協進會「2017客家語言與生活文化學術研討會」_969.md,桃園市社會教育協進會「2017客家語言與生活文化學術研討會」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=969,1,超連結（檔案）,files/3.客家.pdf,files/3.客家.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府「2020第15屆台灣國際農業機械暨資材展-桃園」_3421.md,桃園市政府「2020第15屆台灣國際農業機械暨資材展-桃園」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3421,1,超連結（檔案）,files/桃園.jpg,files/桃園.jpg,.jpg,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府「2021年亞太社會創新合作獎」_3629.md,桃園市政府「2021年亞太社會創新合作獎」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3629,1,超連結（檔案）,files/20210113143759380420000A_1100006957_ATTACH2.pdf,files/20210113143759380420000A_1100006957_ATTACH2.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府「2021桃園社會企業創業競賽」_3927.md,桃園市政府「2021桃園社會企業創業競賽」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3927,4,超連結（檔案）,files/20210609194920380420000A_1100144359_ATTACH1.pdf,files/20210609194920380420000A_1100144359_ATTACH1.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府「2021桃園社會企業創業競賽」_3927.md,桃園市政府「2021桃園社會企業創業競賽」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3927,5,超連結（檔案）,files/20210609194920380420000A_1100144359_ATTACH2.pdf,files/20210609194920380420000A_1100144359_ATTACH2.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府「2021桃園社會企業創業競賽」_3927.md,桃園市政府「2021桃園社會企業創業競賽」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3927,6,超連結（檔案）,files/20210609194920380420000A_1100144359_ATTACH3.png,files/20210609194920380420000A_1100144359_ATTACH3.png,.png,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府「全能機器人國際邀請賽暨觀光工廠&新創嘉年華」_2063.md,桃園市政府「全能機器人國際邀請賽暨觀光工廠&新創嘉年華」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=2063,4,超連結（檔案）,files/競賽DM.pdf,files/競賽DM.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府「全能機器人國際邀請賽暨觀光工廠&新創嘉年華」_2063.md,桃園市政府「全能機器人國際邀請賽暨觀光工廠&新創嘉年華」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=2063,5,超連結（檔案）,files/競賽項目.pdf,files/競賽項目.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府文化局 「2022桃園學研討會」徵稿辦法_4185.md,桃園市政府文化局 「2022桃園學研討會」徵稿辦法,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4185,2,超連結（檔案）,files/20211015135802376736400E_1100018915_ATTACH1_1.docx,files/20211015135802376736400E_1100018915_ATTACH1_1.docx,.docx,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府文化局 「2022桃園學研討會」徵稿辦法_4185.md,桃園市政府文化局 「2022桃園學研討會」徵稿辦法,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4185,3,超連結（檔案）,files/20211015135802376736400E_1100018915_ATTACH2_1.docx,files/20211015135802376736400E_1100018915_ATTACH2_1.docx,.docx,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府文化局 「2022桃園學研討會」徵稿辦法_4185.md,桃園市政府文化局 「2022桃園學研討會」徵稿辦法,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4185,4,超連結（檔案）,files/20211015135802376736400E_1100018915_ATTACH3_1.docx,files/20211015135802376736400E_1100018915_ATTACH3_1.docx,.docx,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府文化局 「2022桃園學研討會」徵稿辦法_4185.md,桃園市政府文化局 「2022桃園學研討會」徵稿辦法,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4185,5,超連結（檔案）,files/20211015135802376736400E_1100018915_ATTACH4_1.docx,files/20211015135802376736400E_1100018915_ATTACH4_1.docx,.docx,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府文化局 「2022桃園學研討會」徵稿辦法_4185.md,桃園市政府文化局 「2022桃園學研討會」徵稿辦法,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4185,6,超連結（檔案）,files/20211015135802376736400E_1100018915_ATTACH5_1.docx,files/20211015135802376736400E_1100018915_ATTACH5_1.docx,.docx,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府青年事務局 「桃園新創之星X創天下競賽」_4669.md,桃園市政府青年事務局 「桃園新創之星X創天下競賽」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4669,6,超連結（檔案）,files/20220628062142380420000A_1110003991_ATTACH1.png,files/20220628062142380420000A_1110003991_ATTACH1.png,.png,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府青年事務局「108年青年國內實習及海外參訪計畫」_2417.md,桃園市政府青年事務局「108年青年國內實習及海外參訪計畫」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=2417,3,超連結（檔案）,files/附件01.pdf,files/附件01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府青年事務局函轉勞動部勞動力發展署「百萬創客擂台競賽_1994.md,桃園市政府青年事務局函轉勞動部勞動力發展署「百萬創客擂台競賽」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=1994,1,超連結（檔案）,files/百萬創客擂台競賽.pdf,files/百萬創客擂台競賽.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府研究發展考核委員會 召開「世界客家館展示內容調查及_4108.md,桃園市政府研究發展考核委員會 召開「世界客家館展示內容調查及展示建議」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4108,2,超連結（檔案）,files/20210923113537376737100A_1100005048_ATTACH1.pdf,files/20210923113537376737100A_1100005048_ATTACH1.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府研究發展考核委員會 召開「世界客家館展示內容調查及_4108.md,桃園市政府研究發展考核委員會 召開「世界客家館展示內容調查及展示建議」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4108,3,超連結（檔案）,files/20210923113537376737100A_1100005048_ATTACH2.docx,files/20210923113537376737100A_1100005048_ATTACH2.docx,.docx,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府教育局  2021國際濕地大會 「徵稿」_4023.md,桃園市政府教育局  2021國際濕地大會 「徵稿」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4023,1,超連結（檔案）,files/20210810132845376735100E_1100069723_ATTACH1.pdf,files/20210810132845376735100E_1100069723_ATTACH1.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府教育局  2021國際濕地大會 「徵稿」_4023.md,桃園市政府教育局  2021國際濕地大會 「徵稿」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4023,2,超連結（檔案）,files/20210810132845376735100E_1100069723_ATTACH2.pdf,files/20210810132845376735100E_1100069723_ATTACH2.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府教育局 「零碳規劃與美好生活」專題講座_4619.md,桃園市政府教育局 「零碳規劃與美好生活」專題講座,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4619,2,超連結（檔案）,files/20220601115049376735100E_1110050226_ATTACH1.jpg,files/20220601115049376735100E_1110050226_ATTACH1.jpg,.jpg,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府就業服務處「107年度產政學交流就業促進計畫」參訪_1878.md,桃園市政府就業服務處「107年度產政學交流就業促進計畫」參訪活動,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=1878,1,超連結（檔案）,files/107年度產政學交流就業促進活動行程表.docx,files/107年度產政學交流就業促進活動行程表.docx,.docx,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府經濟發展局「迎向區域整合趨勢、掌握新南向契機」論壇_1128.md,桃園市政府經濟發展局「迎向區域整合趨勢、掌握新南向契機」論壇,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=1128,2,超連結（檔案）,files/迎向區域整合趨勢掌握新南向契機.docx,files/迎向區域整合趨勢掌握新南向契機.docx,.docx,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府經濟發展局「活用人工智慧促進產業升級─日AI創新應_1157.md,桃園市政府經濟發展局「活用人工智慧促進產業升級─日AI創新應用發展研討會」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=1157,1,超連結（檔案）,files/106E115418_01.pdf,files/106E115418_01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府衛生局「2022年APEC健康女性、健康經濟體研究_4513.md,桃園市政府衛生局「2022年APEC健康女性、健康經濟體研究獎」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4513,2,超連結（檔案）,files/20220413113257376430303I_1110027914_ATTACH1.pdf,files/20220413113257376430303I_1110027914_ATTACH1.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府衛生局「2022年APEC健康女性、健康經濟體研究_4513.md,桃園市政府衛生局「2022年APEC健康女性、健康經濟體研究獎」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4513,3,超連結（檔案）,files/20220413113257376430303I_1110027914_ATTACH2.pdf,files/20220413113257376430303I_1110027914_ATTACH2.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_桃園市政府衛生局「2022年APEC健康女性、健康經濟體研究_4513.md,桃園市政府衛生局「2022年APEC健康女性、健康經濟體研究獎」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4513,4,超連結（檔案）,files/20220413113257376430303I_1110027914_ATTACH3.pdf,files/20220413113257376430303I_1110027914_ATTACH3.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會 「2021臺灣海洋治理國際研討會 中英文徵稿」_3723.md,海洋委員會 「2021臺灣海洋治理國際研討會 中英文徵稿」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3723,1,超連結（檔案）,files/20210318201127110D001993_110D2002357-01_1.pdf,files/20210318201127110D001993_110D2002357-01_1.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會 「2021臺灣海洋治理國際研討會 中英文徵稿」_3723.md,海洋委員會 「2021臺灣海洋治理國際研討會 中英文徵稿」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3723,3,超連結（檔案）,files/20210318201127110D001993_110D2002359-01.jpg,files/20210318201127110D001993_110D2002359-01.jpg,.jpg,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會 「2021臺灣海洋治理國際研討會」線上視訊活動_4032.md,海洋委員會 「2021臺灣海洋治理國際研討會」線上視訊活動,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4032,2,超連結（檔案）,files/2021081611174811006P000026_1100008782_110D2008704-01.pdf,files/2021081611174811006P000026_1100008782_110D2008704-01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會 「2022台灣海洋國際論壇」_4599.md,海洋委員會 「2022台灣海洋國際論壇」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4599,4,超連結（檔案）,files/20220524132845111P001235_1110005234_111D2004365-01.pdf,files/20220524132845111P001235_1110005234_111D2004365-01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會 「2022台灣海洋國際論壇」_4599.md,海洋委員會 「2022台灣海洋國際論壇」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4599,5,超連結（檔案）,files/20220524132845111P001235_1110005234_111D2004363-01.jpg,files/20220524132845111P001235_1110005234_111D2004363-01.jpg,.jpg,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會 「2022台灣海洋國際論壇」_4599.md,海洋委員會 「2022台灣海洋國際論壇」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4599,6,超連結（檔案）,files/20220524132845111P001235_1110005234_111D2004364-01.jpg,files/20220524132845111P001235_1110005234_111D2004364-01.jpg,.jpg,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會 「海域遊憩活動一站式服務資訊平臺」_4137.md,海洋委員會 「海域遊憩活動一站式服務資訊平臺」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4137,2,超連結（檔案）,files/20210930104952110P001139_1100010395_110D2009932-01.pdf,files/20210930104952110P001139_1100010395_110D2009932-01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會 辦理「2023臺灣海洋治理國際研討會」_5243.md,海洋委員會 辦理「2023臺灣海洋治理國際研討會」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=5243,3,超連結（檔案）,../rd/files/2023030410384211206P000040_1120002296_112D2002138-01.pdf,../rd/files/2023030410384211206P000040_1120002296_112D2002138-01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會 辦理「2023臺灣海洋治理國際研討會」_5243.md,海洋委員會 辦理「2023臺灣海洋治理國際研討會」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=5243,5,超連結（檔案）,../rd/files/2023030410384211206P000040_1120002296_112D2002140-01.jpg,../rd/files/2023030410384211206P000040_1120002296_112D2002140-01.jpg,.jpg,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會「2021臺灣海洋國際論壇」_3853.md,海洋委員會「2021臺灣海洋國際論壇」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3853,2,超連結（檔案）,files/20210430134849110D003000_110D2003581-01.jpg,files/20210430134849110D003000_110D2003581-01.jpg,.jpg,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會「本會110年度補（捐）助海洋研究活動重點議題」_3569.md,海洋委員會「本會110年度補（捐）助海洋研究活動重點議題」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3569,1,超連結（檔案）,files/20201205132307109D009389_109D2010739-01.pdf,files/20201205132307109D009389_109D2010739-01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會「本會110年度補（捐）助海洋研究活動重點議題」_3569.md,海洋委員會「本會110年度補（捐）助海洋研究活動重點議題」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3569,2,超連結（檔案）,files/20201205132307109D009389_109D2010740-01.pdf,files/20201205132307109D009389_109D2010740-01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會「海洋國際公約內國法化研討會」_3455.md,海洋委員會「海洋國際公約內國法化研討會」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3455,1,超連結（檔案）,files/109d007914_109d2009197-01.pdf,files/109d007914_109d2009197-01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會「徵求大專校院學生專題研究計畫」 _3587.md,海洋委員會「徵求大專校院學生專題研究計畫」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3587,1,超連結（檔案）,files/20201214113954109D009625_109D2011031-01.pdf,files/20201214113954109D009625_109D2011031-01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會「徵求大專校院學生專題研究計畫」 _3587.md,海洋委員會「徵求大專校院學生專題研究計畫」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3587,2,超連結（檔案）,files/20201214113954109D009625_109D2011032-01.pdf,files/20201214113954109D009625_109D2011032-01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會「徵求大專校院學生專題研究計畫」_2961.md,海洋委員會「徵求大專校院學生專題研究計畫」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=2961,2,超連結（檔案）,files/重點議題.pdf,files/重點議題.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會理「APEC區域海洋廢棄物再製品溯源機制最佳實踐」_5263.md,海洋委員會理「APEC區域海洋廢棄物再製品溯源機制最佳實踐」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=5263,1,超連結（檔案）,../rd/files/2023030915102311203P000539_1120002263_112D2000678-01.pdf,../rd/files/2023030915102311203P000539_1120002263_112D2000678-01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會與中華民國海洋事務與政策協會共同辦理「我國海洋空間_3483.md,海洋委員會與中華民國海洋事務與政策協會共同辦理「我國海洋空間規劃與管理論壇」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=3483,1,超連結（檔案）,files/WebFile.pdf,files/WebFile.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
研究發展處_content_海洋委員會徵求「大專校院學生專題研究計畫」_4324.md,海洋委員會徵求「大專校院學生專題研究計畫」,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=4324,1,超連結（檔案）,files/20211228113043110P002001_1100013880_110D2012464-01.pdf,files/20211228113043110P002001_1100013880_110D2012464-01.pdf,.pdf,True,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
