mdRelativePath,articleTitle,articleUrl,relationIndex,relationLabel,relationUrl,decodedUrl,extension,isOcrSupportedExtension,resolveStatus,resolveMethod,resolutionStage,resolutionConfidence,candidateCount,candidatePaths,resolvedRelativePath,sourceBytes,error
學務處_content_[SHSS Announcement] Student Do_6662.md,[SHSS Announcement] Student Dormitory AY 115 │ First Waiting List Admission – Announcement (2026/04/20) (FOR DOMESTIC STUDENT ONLY),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=6662,5,超連結（檔案）,index.php/en-us/student-housing-service/latest-announcements-new/6633-shss20260400800909,index.php/en-us/student-housing-service/latest-announcements-new/6633-shss20260400800909,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_[SHSS Announcement] Student Do_6672.md,[SHSS Announcement] Student Dormitory AY 115 │ First Waiting List Admission (2026/04/20)  LAST DAY FOR PAYMENT! (FOR DOMESTIC STUDENT ONLY),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=6672,3,超連結（檔案）,index.php/tw/su-she-fu-wu/new/6628-shss202604011456,index.php/tw/su-she-fu-wu/new/6628-shss202604011456,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_[SHSS Announcement] Student Do_6672.md,[SHSS Announcement] Student Dormitory AY 115 │ First Waiting List Admission (2026/04/20)  LAST DAY FOR PAYMENT! (FOR DOMESTIC STUDENT ONLY),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=6672,5,超連結（檔案）,index.php/en-us/student-housing-service/latest-announcements-new/6633-shss20260400800909,index.php/en-us/student-housing-service/latest-announcements-new/6633-shss20260400800909,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【110年11月多元學習護照時數登錄公告】110.12.7公_2232.md,【110年11月多元學習護照時數登錄公告】110.12.7公告,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=2232,1,超連結（檔案）,files/%E9%AB%98%E6%95%99%E5%85%AC%E5%85%B1%E6%80%A7/%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7%E5%AD%B8%E7%BF%92%E8%A8%98%E9%8C%84%E6%9A%A8%E8%BC%94%E5%B0%8E%E8%A1%A81090204%E4%BF%AE%E8%A8%82.doc,files/高教公共性/多元學習護照/元智大學多元學習護照學習記錄暨輔導表1090204修訂.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【110學年度新生定向輔導活動】採線上舉辦，請上網參閱線上宣_2179.md,【110學年度新生定向輔導活動】採線上舉辦，請上網參閱線上宣導影片。,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=2179,1,超連結（檔案）,index.php/tw/freshmen/279-school-activities/whole-school-activity-1-freshman/2141-2021freshman02,index.php/tw/freshmen/279-school-activities/whole-school-activity-1-freshman/2141-2021freshman02,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【112年9月 多元學習護照提醒公告】 (112年度計畫11_4078.md,【112年9月 多元學習護照提醒公告】 (112年度計畫112.09.14公告),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=4078,1,超連結（檔案）,index.php/tw/higher-education-publicity?view=article&amp;id=2113:11005241&amp;catid=260,index.php/tw/higher-education-publicity?view=article&id=2113:11005241&catid=260,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【113-1學期元智大學「活動、服務、才藝」獎申請公告】Yu_5140.md,"【113-1學期元智大學「活動、服務、才藝」獎申請公告】Yuan Ze University 113-1 Semester ""Activities, Services, and Talents"" Award Application Announcement",https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=5140,1,超連結（檔案）,index.php/tw/2016-03-24-02-16-35/2016-03-24-04-01-10,index.php/tw/2016-03-24-02-16-35/2016-03-24-04-01-10,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【114年10月 多元學習護照提醒公告】 (114年度計畫1_6342.md,【114年10月 多元學習護照提醒公告】 (114年度計畫114.10.15公告),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=6342,3,超連結（檔案）,files/%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7_%E5%8F%83%E8%88%87%E5%9C%8B%E5%85%A7%E5%A4%96%E7%AB%B6%E8%B3%BD%E5%8A%A9%E5%AD%B8%E9%87%91%E7%94%B3%E8%AB%8B%E8%A1%A8.doc,files/多元學習護照/元智大學多元學習護照_參與國內外競賽助學金申請表.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【114年11月 多元學習護照提醒公告】 (114年度計畫1_6377.md,【114年11月 多元學習護照提醒公告】 (114年度計畫114.11.20公告),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=6377,3,超連結（檔案）,files/%E9%AB%98%E6%95%99%E5%85%AC%E5%85%B1%E6%80%A7/%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7_%E5%8F%83%E8%88%87%E5%9C%8B%E5%85%A7%E5%A4%96%E7%AB%B6%E8%B3%BD%E5%8A%A9%E5%AD%B8%E9%87%91%E7%94%B3%E8%AB%8B%E8%A1%A8_1.doc,files/高教公共性/多元學習護照/元智大學多元學習護照_參與國內外競賽助學金申請表_1.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【114年2月 – 多元學習護照公告】 (114年度計畫11_5869.md,【114年2月 – 多元學習護照公告】 (114年度計畫114.02.10公告),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=5869,1,超連結（檔案）,files/%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7_%E5%8F%83%E8%88%87%E5%9C%8B%E5%85%A7%E5%A4%96%E7%AB%B6%E8%B3%BD%E5%8A%A9%E5%AD%B8%E9%87%91%E7%94%B3%E8%AB%8B%E8%A1%A8.doc,files/多元學習護照/元智大學多元學習護照_參與國內外競賽助學金申請表.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【114年3月 多元學習護照提醒公告】 (114年度計畫11_5935.md,【114年3月 多元學習護照提醒公告】 (114年度計畫114.03.10公告),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=5935,1,超連結（檔案）,files/%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7_%E5%8F%83%E8%88%87%E5%9C%8B%E5%85%A7%E5%A4%96%E7%AB%B6%E8%B3%BD%E5%8A%A9%E5%AD%B8%E9%87%91%E7%94%B3%E8%AB%8B%E8%A1%A8.doc,files/多元學習護照/元智大學多元學習護照_參與國內外競賽助學金申請表.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【114年4月 多元學習護照提醒公告】 (114年度計畫11_5982.md,【114年4月 多元學習護照提醒公告】 (114年度計畫114.04.10公告),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=5982,3,超連結（檔案）,files/%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7_%E5%8F%83%E8%88%87%E5%9C%8B%E5%85%A7%E5%A4%96%E7%AB%B6%E8%B3%BD%E5%8A%A9%E5%AD%B8%E9%87%91%E7%94%B3%E8%AB%8B%E8%A1%A8.doc,files/多元學習護照/元智大學多元學習護照_參與國內外競賽助學金申請表.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【114年5月 多元學習護照提醒公告】 (114年度計畫11_6019.md,【114年5月 多元學習護照提醒公告】 (114年度計畫114.05.05公告),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=6019,3,超連結（檔案）,files/%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7_%E5%8F%83%E8%88%87%E5%9C%8B%E5%85%A7%E5%A4%96%E7%AB%B6%E8%B3%BD%E5%8A%A9%E5%AD%B8%E9%87%91%E7%94%B3%E8%AB%8B%E8%A1%A8.doc,files/多元學習護照/元智大學多元學習護照_參與國內外競賽助學金申請表.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【114年6月 多元學習護照提醒公告】【6-12月登錄須再次_6072.md,【114年6月 多元學習護照提醒公告】【6-12月登錄須再次完成UCAN】【應屆畢業生請完成登錄再辦理離校】 (114年度計畫114.06.09公告),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=6072,3,超連結（檔案）,files/%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7_%E5%8F%83%E8%88%87%E5%9C%8B%E5%85%A7%E5%A4%96%E7%AB%B6%E8%B3%BD%E5%8A%A9%E5%AD%B8%E9%87%91%E7%94%B3%E8%AB%8B%E8%A1%A8.doc,files/多元學習護照/元智大學多元學習護照_參與國內外競賽助學金申請表.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【114年7月 多元學習護照提醒公告】【6月後登錄須再一次完_6112.md,【114年7月 多元學習護照提醒公告】【6月後登錄須再一次完成UCAN】【碩士班畢業生請完成登錄再辦理離校】 (114年度計畫114.07.14公告),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=6112,3,超連結（檔案）,files/%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7_%E5%8F%83%E8%88%87%E5%9C%8B%E5%85%A7%E5%A4%96%E7%AB%B6%E8%B3%BD%E5%8A%A9%E5%AD%B8%E9%87%91%E7%94%B3%E8%AB%8B%E8%A1%A8.doc,files/多元學習護照/元智大學多元學習護照_參與國內外競賽助學金申請表.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【114年8月 多元學習護照提醒公告】 (114年度計畫11_6161.md,【114年8月 多元學習護照提醒公告】 (114年度計畫114.08.13公告),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=6161,7,超連結（檔案）,files/%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7_%E5%8F%83%E8%88%87%E5%9C%8B%E5%85%A7%E5%A4%96%E7%AB%B6%E8%B3%BD%E5%8A%A9%E5%AD%B8%E9%87%91%E7%94%B3%E8%AB%8B%E8%A1%A8.doc,files/多元學習護照/元智大學多元學習護照_參與國內外競賽助學金申請表.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【114年9月 多元學習護照提醒公告】 (114年度計畫11_6264.md,【114年9月 多元學習護照提醒公告】 (114年度計畫114.09.16公告),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=6264,7,超連結（檔案）,files/%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%A4%9A%E5%85%83%E5%AD%B8%E7%BF%92%E8%AD%B7%E7%85%A7_%E5%8F%83%E8%88%87%E5%9C%8B%E5%85%A7%E5%A4%96%E7%AB%B6%E8%B3%BD%E5%8A%A9%E5%AD%B8%E9%87%91%E7%94%B3%E8%AB%8B%E8%A1%A8.doc,files/多元學習護照/元智大學多元學習護照_參與國內外競賽助學金申請表.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【115年2月 – 多元學習護照公告】 (115年度計畫11_6502.md,【115年2月 – 多元學習護照公告】 (115年度計畫115.02.11公告),https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=6502,2,超連結（檔案）,yuc@saturn.yzu.edu.tw,yuc@saturn.yzu.edu.tw,.tw,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【公告】元智大學2023年畢業典禮實施方式_3480.md,【公告】元智大學2023年畢業典禮實施方式,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=3480,1,超連結（檔案）,index.php/tw/?option=com_sppagebuilder&amp;view=page&amp;id=160,index.php/tw/?option=com_sppagebuilder&view=page&id=160,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【公告】元智大學2023年畢業典禮實施方式_3480.md,【公告】元智大學2023年畢業典禮實施方式,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=3480,2,超連結（檔案）,index.php/tw/?option=com_sppagebuilder&amp;view=page&amp;id=160,index.php/tw/?option=com_sppagebuilder&view=page&id=160,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組】再度開放取消行政院減免調查至1月25日止~拉近公私_4458.md,"【生輔組】再度開放取消行政院減免調查至1月25日止~拉近公私立學校學雜費差距配套措施公告【Important】Announcement of Measures to Narrow the Tuition Gap between Public and Private Schools (Limited to Bachelor""s Degree Students of Domestic Nationality)",https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=4458,2,超連結（檔案）,index.php/tw/news-tw/4413-113011225,index.php/tw/news-tw/4413-113011225,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組】取消行政院減免學雜費調查至2月19日中午12點止 _4469.md,"【生輔組】取消行政院減免學雜費調查至2月19日中午12點止 The investigation on the Executive Yuan""s reduction or exemption of school miscellaneous fees will be canceled and will end at 12:00 noon on February 19th.",https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=4469,2,超連結（檔案）,index.php/tw/news-tw/4413-113011225,index.php/tw/news-tw/4413-113011225,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組】取消行政院減免學雜費調查至2月19日中午12點止 _4497.md,"【生輔組】取消行政院減免學雜費調查至2月19日中午12點止 The investigation on the Executive Yuan""s reduction or exemption of school miscellaneous fees will be canceled and will end at 12:00 noon on February 19th.",https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=4497,2,超連結（檔案）,index.php/tw/news-tw/4413-113011225,index.php/tw/news-tw/4413-113011225,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】1102學期「校外學術競賽補助申請」即日起至~_2279.md,【生輔組公告】1102學期「校外學術競賽補助申請」即日起至~05/20截止,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=2279,2,超連結（檔案）,files/LifeCounseling/校外學術競賽/附件1元智大學補助學生參加校外學術競賽申請表.doc,files/LifeCounseling/校外學術競賽/附件1元智大學補助學生參加校外學術競賽申請表.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【生輔組公告】111-1學期「校外學術競賽補助申請」111__2332.md,【生輔組公告】111-1學期「校外學術競賽補助申請」111/9/12~111/12/2截止,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=2332,2,超連結（檔案）,files/附件1元智大學補助學生參加校外學術競賽申請表.doc,files/附件1元智大學補助學生參加校外學術競賽申請表.doc,.doc,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
學務處_content_【生輔組公告】111年第1學期桃園市「失業勞工子女助學補助」_3319.md,【生輔組公告】111年第1學期桃園市「失業勞工子女助學補助」,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=3319,1,超連結（檔案）,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】111年第1學期桃園市「失業勞工子女助學補助」_3319.md,【生輔組公告】111年第1學期桃園市「失業勞工子女助學補助」,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=3319,2,超連結（檔案）,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】111學年度第1學期上洋清寒學生獎學金_3258.md,【生輔組公告】111學年度第1學期上洋清寒學生獎學金,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=3258,1,超連結（檔案）,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】111學年度第1學期卡利亞里清寒學生獎助學金_3257.md,【生輔組公告】111學年度第1學期卡利亞里清寒學生獎助學金,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=3257,1,超連結（檔案）,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】111學年度第1學期萊可仕清寒學生獎學金_3259.md,【生輔組公告】111學年度第1學期萊可仕清寒學生獎學金,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=3259,1,超連結（檔案）,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
"學務處_content_【生輔組公告】112-1學生校外學術競賽補助申請, 即日起至_4051.md","【生輔組公告】112-1學生校外學術競賽補助申請, 即日起至11月24日止~【Life Guidance Section Announcement】Application for Off-Campus Academic Competition Subsidy for 112-1 Academic Year is now open until November 24th.",https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=4051,1,超連結（檔案）,index.php/tw/?option=com_sppagebuilder&amp;view=page&amp;id=1032,index.php/tw/?option=com_sppagebuilder&view=page&id=1032,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】112-2學期有庠獎助學金申請 Applica_4538.md,【生輔組公告】112-2學期有庠獎助學金申請 Application for You-Xiang Scholarship in the 1122-Semester,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=4538,1,超連結（檔案）,index.php/tw/?option=com_sppagebuilder&amp;view=page&amp;id=335,index.php/tw/?option=com_sppagebuilder&view=page&id=335,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】112-2學期勤學助學金申請 Applicat_4539.md,【生輔組公告】112-2學期勤學助學金申請 Application for Student Financial Assistance Fund in the 1122-Semester,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=4539,1,超連結（檔案）,index.php/tw/news-tw/4454-qin-xue-zhu-xue-jin,index.php/tw/news-tw/4454-qin-xue-zhu-xue-jin,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】112-2學期學生校外住宿租金補貼回歸至內政部_1710.md,"【生輔組公告】112-2學期學生校外住宿租金補貼回歸至內政部營建署300億元中央擴大租金補貼專案計畫辦理。""Starting from the second semester of the academic year 112, the subsidy for off-campus student accommodation rent will be returned to the Ministry of the Interior""s Construction and Planning Agency and",https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=1710,2,超連結（檔案）,index.php/tw/su-she-fu-wu/new/4421-accom1130105,index.php/tw/su-she-fu-wu/new/4421-accom1130105,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】1122補助學生校外學術競賽申請於6月3日截止_4536.md,"【生輔組公告】1122補助學生校外學術競賽申請於6月3日截止, The student off-campus academic competition grant application deadline is Jun 3th.",https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=4536,1,超連結（檔案）,index.php/tw/?option=com_sppagebuilder&amp;view=page&amp;id=1032,index.php/tw/?option=com_sppagebuilder&view=page&id=1032,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】1122補助學生校外學術競賽申請於6月3日截止_4536.md,"【生輔組公告】1122補助學生校外學術競賽申請於6月3日截止, The student off-campus academic competition grant application deadline is Jun 3th.",https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=4536,2,超連結（檔案）,index.php/tw/?option=com_sppagebuilder&amp;view=page&amp;id=1032,index.php/tw/?option=com_sppagebuilder&view=page&id=1032,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】1122補助學生校外學術競賽申請於6月3日截止_4594.md,"【生輔組公告】1122補助學生校外學術競賽申請於6月3日截止, The student off-campus academic competition grant application deadline is Jun 3th.",https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=4594,1,超連結（檔案）,index.php/tw/?option=com_sppagebuilder&amp;view=page&amp;id=1032,index.php/tw/?option=com_sppagebuilder&view=page&id=1032,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】1122補助學生校外學術競賽申請於6月3日截止_4594.md,"【生輔組公告】1122補助學生校外學術競賽申請於6月3日截止, The student off-campus academic competition grant application deadline is Jun 3th.",https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=4594,2,超連結（檔案）,index.php/tw/?option=com_sppagebuilder&amp;view=page&amp;id=1032,index.php/tw/?option=com_sppagebuilder&view=page&id=1032,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】112年三重東區扶輪社獎助學金_3295.md,【生輔組公告】112年三重東區扶輪社獎助學金,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=3295,2,超連結（檔案）,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】112年台北市獅子會胚芽獎學金_3271.md,【生輔組公告】112年台北市獅子會胚芽獎學金,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=3271,1,超連結（檔案）,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,index.php/tw/2016-03-25-05-42-29/2016-06-27-08-12-01/2017-04-27-07-48-08,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】112學年度第2學期學生校外住宿租金補貼回歸至_4495.md,"【生輔組公告】112學年度第2學期學生校外住宿租金補貼回歸至內政部營建署300億元中央擴大租金補貼專案計畫辦理。""Starting from the second semester of the academic year 112, the subsidy for off-campus student accommodation rent will be returned to the Ministry of the Interior""s Construction and Planning Agency",https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=4495,2,超連結（檔案）,index.php/tw/su-she-fu-wu/new/4421-accom1130105,index.php/tw/su-she-fu-wu/new/4421-accom1130105,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
學務處_content_【生輔組公告】113-1學期「延修生」就學貸款繳交時程異動_5106.md,【生輔組公告】113-1學期「延修生」就學貸款繳交時程異動,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=5106,1,超連結（檔案）,index.php/tw/?option=com_sppagebuilder&amp;view=page&amp;id=1556,index.php/tw/?option=com_sppagebuilder&view=page&id=1556,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
